가진		(…을-)   <전치사> kun.
가질		가치가 있는 havinda. 수 있는 havebla.
가질만한		①havinda. ② (…을 가질 자격이 있다) meriti.
가짜		① (모조품)imitaĵo. ② (위조품)falsaĵo. ③<비유>ĉarlatandrogo. (심리적 진정을 위한)～ 약 (藥) placebo. ～의 ㉠falsa. ㉡malvera.
가차		(假借)없는   ①senkompata. ②senindulga. ③kruela.
가창력(歌唱力)		kanto-kapablo; kapablo por kantado. 그녀는 풍부한 성량(聲量)과 뛰어난 ~이 있다 Ŝi havas fortan voĉon kaj elstaran kantokapablon.
가창오리		kerkedulo. ☞ marĉanaso.
가책		(呵責)   riproĉo. 양심의 ～ ㉠rimorso. ㉡riproĉo de konscienco.
가처분		(假處分)   sekvestro. ～하다 sekvestri, sekvestracii.
가철		(假綴)하다   (책을-) broŝuri. 가철한 nebindita.
가청		(可聽)의   aŭdebla. 가청거리 aŭdebla distanco.
가청권		(可聽圈)   (TV・라디오의-) servareo.
가축		(家畜)   ①dombesto, kortbesto. ～병원 veterinara kliniko. ～유행병 epizootio. ②hejma besto. ③bruto. ～떼 brutaro. ～사육 bruta bredado. ～상인 brutkomercisto. ～우리 bestejo. ～유행병 epizootio. (제물로 쓰기위해)～을 잡다 oferbuĉi. ～을 지키는 사람 brutisto, brutulo. (방목하는-)～ 떼 paŝtataro. ～의 무리 (떼) grego. 짐 운반하는 ～ ŝarĝbruto. (假軸)   <식물> simpodio.
가출		(家出)하다   fuĝi (forkuri) de sia hejmo.
가치		(價値)   ①valoro. (무엇에 대한)～가 나가다 valori (ion). ～가 많은 multevalora. (…할) ～가 있다 valori ion. 그 광경을 보니 여행을 온 ～가 있다 la spektaklo valoris la vojaĝon. ～를 떨어뜨리다 senvalorigi. ～없는 senvalora. ～없는 사람 senvalorulo. ～에 따라 다양한 laŭvalora. ～있게 하다 valorigi. ～있는 valora. ～있는 물건 valoraĵo. ～있다 valori. 같은 ～의 samvalora. 교환 ～ interŝanĝvaloro. 노력할 ～가 있다 penvalori. 높은 ～의 altvalora, grandvalora, multvalora. 무～한 것 senvaloraĵo. 사용～ uzvaloro. 새로운 ～를 부여하다 revalorigi. 아무 ～없는 nenionvalora. 애를 쓸 ～가치가 있다 penvalori. 잉여～ plusvaloro, plivaloro. 화폐～를 회복시키다 revalorigi. ② (사람・사물의-) merito. (…할-)～가 있다meriti. ③indo. ～있는 inda. ～없는 사람 senindulo. ～없는 malinda. ～있게 하다, ～있다고 생각하다 indigi. ④signifo. ～가 같다 (…과-) signifi. ～를 갖는 signifa. ～를 갖다 (지니다) (…한-) signifi. 중요한 ～가 있는 signifoplena, multesignifa. ～를 떨어트리다 <상업> depreci. ～를 인정하다 taksi. ～있는 것으로 간주하다 ŝati. ☞ apreci.
가치관		(價値觀)   valor-koncepto.
가친		(家親)   (mia) patro.
가칭		(假稱)   ① (임시의-)provizora nomo. ② (사실과 다른-)falsa nomo.
가택		①domo. ②rezidejo. ③<법률>domicilo.
가톨릭		(교)   katolikismo, katolicismo. ～ 교도 katoliko. ～ 교의 (敎義) katolikeco. ～적 성격 (성질) katolikeco. (교황의 불오류성을 배격하는)옛～교도 malnovkatoliko. ～교의기도 anĝeluso. ～ 정통파 ortodoksulo.
가파른		kruta. ☞ abrupta, apika. ～ 곳 krutaĵo. ☞ klifo.
가파름		kruteco.
가풍		(家風)   familia tradicio.
가피		(假皮)   <식물> kaluso.
가필		(加筆)   ①korektado. ②reviziado. ～하다 ㉠korekti. ㉡revizii. ㉢retuŝi. ㉣<문학> interpoli. ～한 부분 interpolaĵo.
가하다		(可-)   esti bone (prave)
가해		(加害)   ①damaĝado. ②vundado
가호		(加護)   ①protektado. ②gardado. ③defendado.
가혹		(苛酷)   ①rigoreco. ②severeco. ～한 ㉠rigora. ㉡severa. ㉢kruela. ㉣drakona.
가황		(可黃)하다   (고무-) vulkanizi.
가황장치		vulkanizilo.
가훈		(家訓)   familia maksimo (moto, instruo).
가히		(加-)   ①sufiĉe. ② (sufiĉe) bone.
각		(角)   angulo. ～기둥 prismo. ～을 재다 <측지> angulmezuri. ～ 진 angula. ～이 진 가구 angula meblo. 둔～ malakuta (obtusa) angulo. 예～ akuta angulo. 직～ orta angulo. (各)<형용사>   ĉiu-. ～사람의 ĉiuhoma. (殼)   ŝelo. ☞ krusto. (閣)   (누각)pavilono.
각가지		(各種의)   divers (spec)aj.
각각		(各各)   ① (따로따로)aparte. ② (각사람)ĉiu homo. ③ (개인) individue. ④ (제각기)respektive.
각개인		(各個人)   ĉiu persono (homo, individuo).
각계		(各界)   ĉiu kampo.
각고		(刻苦)   fervora (arda) laboro. ～의 노력으로 kun enorma peno, kun fervora (arda) laboro.
각골난망의		neniam forgesebla.
각공		(刻工)   ĉizisto.
각광		(脚光)   (무대의-) planklumoj.
각국		(各國)   ① (각각의-)ĉiu lando. ② (여러 나라)diversaj landoj. ③ (만국) ĉiuj landoj. ～ 사람들이 많이 모이는 곳 karavanejo.
각기		(各其)   respektive.
각기병		(脚氣病)   beribero. ～에 걸리다 esti trafita de beribero.
각다귀		① (흡혈귀)vampiro. ② (착취자) ekspluantanto.
각도		(角度)   <수학> angulo. ～계 goniometro. ～기 (器) ㉠angulmezurilo. ㉡angulilo. ㉢kompaskarto. ～측정 (법) goniometrio.
각두		(殼斗)   <식물> ①kupulo. ②glaningo. ～과 (科) kupuliferacoj.
각등		(角燈)   lanterno.
각뜨다		(脚-)   buĉi beston en pecojn.
각력암		(角礫岩)   <광물> breĉio.
각론		(各論)   ① (세부사항)detal (aĵ)o, detalaj aferoj. ② (세부적 논문)detala traktaĵo.
각료		(閣僚)   kabineta membro.
각막		(角膜)   <해부> korneo. ～염 (炎) korneito, keratito. ～백반 (白斑) albugo, leŭkomo. ～염 (炎) keratito. ～이식하다 okulgrefti.
각면보루		(角面堡壘)   reduto.
각모		(角帽)   (사각모자)bireto.
각목		(角木)   ①dilo (2×4 각목). ②lato.
각박		(刻薄)한   ① (모질다)malhom (ec)a, senkora, kruela, bruteca. ② (인색한)avara.
각반		(脚絆)   ①gamaŝo. ☞ tibiingo. ②kruringo. ③surobendoj.
각방		(各房)   ĉiu ĉambro. ~을 쓰다 vivi (dormi) en aparta ĉambro.
각별		(各別)한   ①aparta. ②precipa.
각본		(脚本)   ①tekstlibro, tekstaro. ②dramo. ～의 drama.
각뿔		<수학> piramido. ～대 (臺) <기하> trunko.
각사람		(各-)   ĉiu (homo).
각색		(各色)의   ①diversaj, diverskoloraj. ②　 diversspecaj. (脚色)하다   ①dramigi. ②reverki. ③adapti. 소설을 영화로 ～ adapti romanon al filmo. ☞ alfari, alĝustigi.
각서		(覺書)   <정치> memorando.
각선미		(脚線美)   bela krur-linio
각설		(却說)하고   ①parenteze. ②dume.
각설이		kantanta almozulo.
각설탕		kuba sukero. ～을 집는 작은 집게 sukerpinĉilo.
각섬석		(角閃石)   amfibolo.
각성		(覺醒)   ①vekiĝo. ～시키는 veka. ～시키다 veki. ～하다 vekiĝi. ～제 ekscitilo, ekscitatoro. ②seniluziiĝo. ～시키다 seniluziigi. ～하다 perdi siajn iluziojn. (各姓)   aliaj familinomoj.
각속도		(角速度)   angula rapido.
각수		(刻手)   ①ĉizisto. ②gravuristo. ③skulptisto.
각시		① (새색시)novedzino. ② (각시모양 인형)novedzin-forma pupo.
각양		(各樣)   diversaj manieroj (specoj)
각오		(覺悟)   ① (준비)preteco, preparo. (…할-)～가 되어 있는 preta -i. ☞ preparita. (…할)～를 갖게 하다 ㉠pretigi. ㉡volontigi. ～한 rezoluta. ② (깨달음)percepto.
각운		(脚韻)   <시문> rimo.
각의		(閣議)   kabineta (ministrara) konferenco.
각인		(刻印)   ①patrico. ～찍다 patrici. ～기 patricilo. ② (화폐・메달의-)stampo. ～기 (機) stampmaŝino, stampilo. ～을 찍다 stampi. ③ (검증～) kontramarko. (各人)   ĉiu (homo).
각자		(各自)   ① (명사)ĉiu homo. ② (부사)individue, respektive. ～의 respektiva. 그것은 ～의 태도에 달렸다 tio dependas de la respektiva sinteno.
각재		(角材)   ①<건축> (가느다란-) lato. ② (쇠로 만든-)ferlato, ŝtallato. ～로 만든 것 lataĵo. ③balko*.
각종		(各種)의   ①ĉiuspeca. ②divers (spec)a.
각주		(脚註)   ①piednoto. ～ 노트 paĝopieda noto. ②marĝenaĵo. ③<수학> prismo.
각지		(各地)   → 각처 (各處)
각질		(角質)   ①<해부> kerato. ②<동물>korno.
각처		(各處)   ①ĉiu loko. ②ĉiuj (diversaj) lokoj.
각추		(角錐)   piramido.
각축		(角逐)   konkurado. ～을 벌이다 konkuri.
각피		(角皮)   <식물> kutiklo.
각하		(閣下)   ① (2인칭) Via Moŝto (Ekscelenco)! ② (3인칭) Lia Moŝto, Lia Ekscelenco! ③<시문> siro. ④sahibo. *인도에 거주하는 유럽인에 대한 존칭. (却下)하다   ①rifuzi. ②malakcepti.
각혈		(喀血)   hemoptizo. ～하다 hemoptizi.
간		saleco, salgusto. ～이 없는 (싱거운) sensala. ～이 있는 sala, saleca. ～을 보다 gustumi. ～을 하다 sali, meti salon en ion. ～을 맞추다 gustigi. (間)   ① (방의 수)ĉambro. 단칸집 unu-ĉambra domo. ② (관계) (inter)rilato. 형제간 la rilato de fratoj. (肝)   hepato. (짐승의) ～요리 hepataĵo. ～종양 (腫瘍) hepatomo. ~검사 ekzameno de hepat-funkcio. (幹)   (동맥・신경의-) trunko. (桿)   (피스톤의-) <기계> tigo. (肝)요리   (짐승의-) hepataĵo.
간간		(間間)이   ① (때때로) de tempo al tempo, fojfoje. ② (듬성듬성) (ĉi)tie kaj tie.
간격		(間隔)   ① (시간)intertempo. ② (공간)interspaco, spaco. ③distanco. ④<수학>intervalo.
간결		(簡潔)   ①koncizeco. ②lakonismo. ③ (표현의) sobreco. ～성 (性) lakoneco. ～하게 koncize, sobre. ～하게 말하다 sobre paroli. ～하게 표현하다 (이야기 따위를-) <비유> kondensi. ～하게 표현하다 koncizigi. ～한 <비유> lapidara. ～한 ㉠konciza. ㉡lakona. ～한 문체 konciza stilo. ～한 표현 ㉠lakoneco. ㉡konciza (lakona) esprimo.
간경변		(肝硬變)   cirozo de hepato.
간계		(奸計)   ①intrigo. ②artifiko. ③ruzaĵo. ☞ lertaĵo. ～를 꾸미다 intrigi. ☞ insidio. ～부리는 사람 intriganto, intrigulo.
간곡		(懇曲)한   insista.
간과		(干戈)   ①armilo. ②batalilo. (看過)하다   ①pretervidi. ②preteratenti. ③preterlasi. ④neglekti, malzorgi. ⑤ignori. ⑥nerimarki.
간교		(奸巧)한   ruza.
간구		(懇求)하다   pet (eg)i.
간극		(間隙)   ①aperturo. ☞ malfermaĵo. ②mankloko. ～을 메우다 (채우다) ŝtopi manklokon. ③fen (et)o. ④breĉo. ⑤ (불화) fremdiĝo, malpaciĝo.
간기		(肝氣)   infana koliko.
간난		(艱難)   ①malfacileco. ②sufero.
간뇌		(間腦)   <의학> diencefalo*.
간단		(間斷)   ①intervalo. ②interrompo. ③paŭzo. ～없이 ㉠sen intervalo. ㉡konstante, senĉese. (簡單)하게   simple. ～ 하다 simpligi. ～말하면 simple dirite.
간단한		simpla. ～ 소개 ㉠simpla prezento. ㉡notico.
간담		(肝膽)   ① (간과 쓸개) hepato kaj galo. ② (마음․심중) plejinterna koro. ～을 서늘하게 하다 terur (eg)i ies koron.
간담회		senceremonia konversacio (interparolo).
간데족족		ĉie, kien oni iras.
간드러진		(애교떠는)   koketa.
간디스토마		hepata distomo.
간략		(簡略)하게   ①resume. ②mallonge. ～ 그리다 (묘사하다) skizi, krokizi. ～ 하다 simpligi. (簡略)한   ①skema. ②skiza. ③sobra. ～ 문체 la sobra stilo. ～ 말로 resume.
간막이		→　칸막이.
간만		(干滿)   ①tajdo. ②alfluo kaj refluo.
간맞다		esti sufiĉe salita (spicita).
간명		(簡明)한   preciza.
간발		(間髮)   ① (잠시)momento. ② (아주 적음) malmulto, iometo. ~의 차 (差)로 de (per) iometa diferenco.
간밤에		en lasta nokto.
간배엽		(間胚葉)   mezenkimo.
간병		(看病)하다   ①flegi. ②prizorgi malsanulon
간보다		①gustumi. ②vidi, kiom salita estas la manĝaĵo.
간부		(幹部)   ①estrarano. ～들의 집단 estraro. ② (군대・기업체 따위의-)stabo, kadro. ～ (사관)후보생 kadeto. (奸婦)   ①adultulino. ②amaĵistino. ～의 남편 kokrito, kokrita edzo.
간사		(幹事)   ①sekretario. ～장 (長) ĝenerala sekretario. ② (무도회・연회・축제의-) komisaro. (奸邪)한   ①ruza. ～ 사람 <비유> serpento. ②malsincera. ③duvizaĝa.　④<비유> kata.
간살스러운		flatema.
간상균		(桿狀菌)   bacilo. ～의 일종 klostridio.
간선도로		ĉefstrato, ĉefvojo.
간섭		(干涉)   ①interveno. ②enmiksiĝo. ③perado. ～하다 ㉠interveni. ㉡sin (en)miksi. ㉢sin entrudi, entrudiĝi. ㉣intermeti. ㉤<물리>interferi.
간섭계		(干涉計)   interferometro.
간성		(干城)   ①remparo, fortikaĵo, fortreso. ②<비유> (나라를 지키는 군인)gardanto de lando; apogaĵo.
간소		(簡素)   ①sobreco. ②simpleco. ～하게 sobre, simple. ～한 sobra, simpla.
간수		(看守)   ①prizona gardisto. ②<법률>provoso. ③barieristo, barierogardisto. ～하다 ㉠gardi. ㉡konservi. ☞ teni, restigi. (-水)   salakvo.
간식		(間食)   ①manĝeto, intermanĝeto. ② (舊PIV) kolaziono. ～을 먹다 kolazioni.
간신		(奸臣)   ruza servisto.
간신히		①apenaŭ. ②malfacile, kun malfacileco.
간악		(奸惡)한   ①perversa. ②malica. ③fripon (ec)a. ～ 마음 perversa koro.
간언		(諫言)   ①admonado. ②atentigo.
간여		(干與)하다   ①enmiksiĝi. ②rilati. ③partopreni. ④<비유> (깊이-)dronigi.
간염		(肝炎)   hepatito. ～환자 hepatulo.
간원		(懇願)하다   (법률에-) invoki.
간유		(肝油)   moruoleo.
간음		(姦淫)   adulto. ～하다 adulti.
간이		(簡易)   simpleco.
간이식당		(驛・열차・극장의-)   ①bufedejo. ～종업원 bufedist (in)o.　②krakmanĝejo.
간작		(間作)하다   interkultivi (kultivi inter la vicoj de aliaj kultivaĵoj).
간장		(肝臟)   hepato. ～염 hepatito. ～절개 (수술) hepatomio. <요리> sojsaŭco. (肝腸)을   태우다 esti maltrankvila (pri…).
간절한		①elkora, serioza. ②avida. ③<비유>soifa. ④fervora
간절히		①forte. ②elkore. ③tre. ～ 부탁하다 elkore peti.
간접보어		nerekta (pera) komplemento.
간접분열		(間接分裂)   kariokinezo.
간접세		(間接稅)   nerekta imposto.
간접의		(-적인)   ①nerekta. ②pera. ③ (표현이-)kovrita.
간접화법		nerekta parolo. ～의 nerekta.
간조		(干潮)   ①basa (malalta) tajdo. ②malfluso. ③ebo*.
간종양		(肝腫瘍)   hepatomo.
간주		(看做)하다   (···을 ···으로-) ①rigardi (ion io, ion kiel ion). ②preni. ③konsideri. ④kalkuli.
간주곡		(間奏曲)   ①intermezo. ②interludo.
간증		(干證)   ① (목격자) spektinto, spektatoro, observinto. ② (기독교: 체험, 증거) konfeso, atesto.
간지		(干支)   sesdek-jara ciklo.
간지럼		(태우기)   tikl (ad)o. ～ 잘 타는 tikliĝema, tiklosentema.
간지럽게		하다 tikli. 간지럽게 하는 ①jukiga. ②tikla. 간질이기 tiklo, tiklado.
간직하다		①konservi. ☞ teni, restigi, gardi. ② (조심스럽게-) kovi. 간직해 두다 ①teni. ②konservi.
간질		(癎疾)   epilepsio. ～ 환자 epilepsiulo. (間質)   ①interstico. ②stromo.
간질이는		tikla.
간질이다		tikli. ☞ juki.
간책		(奸策)   ①artifiko. ②maĥinacio. ③ruzaĵo. ～을 쓰다 ruzaĉi.
간척		(干拓)하다   ①dreni la maron kaj utiligi la landon. ②elmarigi la teron.
간척지		(干拓地)   ①poldero. ②elmarigita tero.
간첩		(間諜)   spiono. ～행위 spionado. ～행위를 하다 ㉠spioni. ㉡gvati. 대～작전 kontraŭ-spiona operacio.
간청		(懇請)   ①petegado. ②insistado. ～하다 ㉠petegi. ㉡apelacii.
간추리다		①skemi. ②skizi. 간추려서 skize. 간추린 skiza. 간추린 것 kompendio.
간층		(間層)   <해부> mezenkimo.
간치다		sali.
간통		(姦通)   adulto. ～하다 adulti.
간특		(姦慝)한   ruza kaj malbona. ～ 사람 <비유> serpento.
간파		(看破)하다   ①trarigardi. ②penetri. 누구의 비밀을 ～ penetri ies sekretojn.
간판		(看板)   ①elpendaĵo. 조명～ lumigebla elpendaĵo. ②ŝildo. ③reklampanelo.
간편		(簡便)한   ①oportuna. ②simpla. ③facile uzebla.
간행		(刊行)하다   ①publikigi. ②eldoni. ☞ presi.
간헐		(間歇)   intermito. ～열 (熱) intermita febro. ～의 intermita. ～적으로 intermite. ～천 (泉) intermita fonto, gejsero. ～하다 intermiti.
간헐성		경련 klono. ～ (성)의 klona.
간호사		flegistino.
간호하다		①flegi. ②prizorgi.
간혹		(間或)   ①de tempo al tempo. ②malofte. ③fojfoje.
갈		길을 찾다 <비유> sin orienti, orientiĝi.
갈가마귀		<조류> monedo.
갈겨쓰다		skribaĉi.
갈고리		①hoko. ②kroĉilo. ～ 닻 hokego. ～로 걸다 (잡다) hoki. ～로 찍어 들어올리다 ㉠grapli. ㉡hoklevi. ～ 모양의 hoka, hokforma. ～쇠 krampo. ～쇠로 고정시키다 krampi; fiksi per hoko. ～에서 벗기다 dekroĉi, malkroĉi. ～ 장대 hokstango.
갈구		(渴求)   ①deziregi, soife deziri. ②avidi. ③aspiri.
갈근		(葛根)   arorut-radiko.
갈급		(渴急)한   ①urĝa. ②soifa.
갈기		kolharoj, kolhararo. (빻기)   pistado.
갈기갈기		①en pecetojn. ②en fragmentojn. ～찢다 ŝiri en pecetojn. ③en ŝiraĵojn (ŝirpecojn, ĉifonojn).
갈기다		(뺨 따위를-)   ①frapi. ②bati.
갈다1		akrigi. 칼을 ～ akrigi tranĉilon.
갈다2		(가루가 되게-)   pisti.
갈다3		(고기 따위를-)   haketi.
갈다4		(땅을-)   plugi. 밭을 ～ plugi kampon. 갈아놓은 전답 (田畓) ①plugejo. ②plugitaj kampoj kaj rizkampoj. 갈아서 뽑아내다 elplugi. 갈아엎다 ①plugi. ②fosi. ③turni. 갈아엎은 땅 renversitaj (plugitaj, fositaj) terpecoj. 갈아 헤치다 displugi.
갈다5①		(새것으로-)renovigi.   ② (교체하다) anstataŭigi (per la nova).
갈다6		(쇠・이빨 따위를)   frezi.
갈다7		(이빨을-)   grinci.
갈다8		(줄질하여-)   fajli, raspi. 갈아낸 부스러기 raspaĵo.
갈다9		(바꾸다)   ŝanĝi.
갈대		①kano. ～로 엮은 방석 (의자) kanaĵo (kanseĝo). ～밭 kanaro, kanejo. ～피리 mirlitono, ŝalmo. ②kalamo. ③fragmito.
